Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
5561721116,"Jun 23, 2021, 9:36:11 AM",Afternoon Run,Run,,3994,9.04,,,FALSE,,,activities/5918748199.gpx.gz,,,3994,3680,9039.799805,6.400000095,2.45646739,40.40000153,59.40000153,-29.60000038,-5.800000191,34,-0.210181639,,,123,74.32170105,,,,,,,,,,,,,,,,,,,,,0,,1,9105.400391,1624438784,2,29.60000038,35.97000122,25.37000084,0.779999971,1009,2.349999905,4.710000038,260,0.1479,1624401664,1624445568,0.449999988,,,0.07,5,0.819999993,16093,1,261.6000061,,,,,,,,,,,,,,,,,,
5563817739,"Jun 28, 2021, 9:52:31 AM",Afternoon Run,Run,,2651,4.98,,,FALSE,,,activities/5920935135.gpx.gz,,,2651,1745,4980.100098,5.400000095,2.853925467,33.20000076,28.39999962,-1.799999952,15,44.5,0.096383609,,,88,77.83914948,,,,,,,,,,,,,,,,,,,,,0,,1,5062.5,1624870784,2,30.70000076,36.45000076,24.29999924,0.689999998,1008,1.75,1.899999976,275,0.455199987,1624833664,1624877568,0.639999986,,,0.129999995,5,0.790000021,16093,1,263.8999939,,,,,,,,,,,,,,,,,,
5563818075,"Jun 29, 2021, 9:59:14 AM",Afternoon Swim,Swim,,1751,"1,050",,,FALSE,,,activities/5920935441.fit.gz,,,1751,1748,1050,1.299999952,0.600686491,0,,,,0,0,,,23,17.92694283,,,,,173,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5563825214,"Jul 2, 2021, 9:39:24 AM",Afternoon Run,Run,,2954,4.43,,,FALSE,,,activities/5920942935.gpx.gz,,,2954,2176,4431.5,7.400000095,2.036535025,49,25,-16.79999924,16.79999924,23.20000076,0.541577339,,,101,68.98059845,,,,,,,,,,,,,,,,,,,,,0,,1,4468.399902,1625216384,5,28.5,33.59999847,24.95999908,0.810000002,1007.799988,1.340000033,3.880000114,242,2.643399954,1625179264,1625223296,0.769999981,,,0.360000014,5,1,14822,1,260.1000061,,,,,,,,,,,,,,,,,,
5588629977,"Jul 7, 2021, 9:41:25 AM",Afternoon Run,Run,,4205,4.73,,,FALSE,,,activities/5946861570.gpx.gz,,,4205,2509,4734.799805,4.300000191,1.887126327,32.40000153,22.79999924,-17.20000076,6.199999809,46.09999847,0.20275408,,,122,63.32819366,,,,,,,,,,,,,,,,,,,,,0,,1,4868,1625648384,2,30.44000053,35.68999863,23.94000053,0.680000007,1006,2.440000057,5.369999886,293,0.0319,1625611392,1625655296,0.920000017,,,0.029999999,5,0.870000005,16093,1,260.3999939,,,,,,,,,,,,,,,,,,
5599109525,"Jul 9, 2021, 9:53:42 AM",Afternoon Run,Run,,3792,7.34,,,FALSE,,,activities/5957778762.gpx.gz,,,3792,3540,7346.899902,5.699999809,2.075395584,18.79999924,31.60000038,-23.79999924,-5.800000191,7.599999905,-0.17422314,,,88,69.26174927,,,,,,,,,,,,,,,,,,,,,0,,1,7379.200195,1625821184,3,29.11000061,35.34999847,25.57999992,0.810000002,1005.700012,2.049999952,4,322,0.230000004,1625784192,1625828096,0.99000001,,,0.090000004,5,0.939999998,16093,2,255.5,,,,,1.937473655,,,,,,,,,,,,,
5603825061,"Jul 10, 2021, 9:56:15 AM",Afternoon Run,Run,,2246,5.34,,,FALSE,,,activities/5962695098.gpx.gz,,,2246,2223,5348.399902,6.199999809,2.40593791,17.20000076,30.39999962,-22.79999924,-4.199999809,21.10000038,-0.246802777,,,115,71.66023254,,,,,,,,,,,,,,,,,,,,,0,,1,5352,1625907584,5,27.54999924,32.90000153,25.97999954,0.910000026,1005,1.230000019,2.680000067,328,0.739600003,1625870592,1625914496,0.02,,,0.330000013,5,0.949999988,12038,1,262,,,,,2.381299973,,,,,,,,,,,,,
5619576337,"Jul 12, 2021, 10:57:03 PM",Morning Run,Run,,3184,7.33,,,FALSE,,,activities/5979159363.gpx.gz,,,3184,3075,7337.100098,5.699999809,2.386048794,76.19999695,79.59999847,2.400000095,27.39999962,49.40000153,-0.046339836,,,93,71.76738739,,,,,,,,,,,,,,,,,,,,,0,,1,7594.399902,1626127232,5,23.78000069,24.86000061,23.78000069,1,1007.900024,0.839999974,1.00999999,144,0.347600013,1626129792,1626173696,0.119999997,,,0.389999986,5,1,13153,0,261.8999939,,,,,2.304365635,,,,,,,,,,,,,
5630739038,"Jul 15, 2021, 9:41:38 AM",Afternoon Run,Run,,5215,10.2,,,FALSE,,,activities/5990772408.gpx.gz,,,5215,4649,10204.90039,6.199999809,2.19507432,38.40000153,51.79999924,-18,2,33.70000076,-0.131309465,,,122,69.44943237,,,,,,,,,,,,,,,,,,,,,0,,1,10256.40039,1626339584,3,28.34000015,31.63999939,22.79999924,0.720000029,1007.700012,1.970000029,4.630000114,226,0.0265,1626302592,1626346496,0.180000007,,,0.050000001,5,1,16093,2,256.6000061,,,,,1.956836104,,,,,,,,,,,,,
5640774518,"Jul 17, 2021, 9:49:35 AM",Afternoon Run,Run,,4140,9.29,,,FALSE,,,activities/6001246843.gpx.gz,,,4140,3537,9292.099609,6.5,2.627113342,17,35,-19,0.800000012,12.5,-0.193712935,,,101,75.97812653,,,,,,,,,,,,,,,,,,,,,0,,1,9292,1626512384,2,30.14999962,35.25999832,23.93000031,0.689999998,1006.200012,2.539999962,3.960000038,265,0.150700003,1626475392,1626519296,0.25999999,,,0.059999999,5,0.540000021,16093,2,260.2000122,,,,,2.244468689,,,,,,,,,,,,,
5650504268,"Jul 18, 2021, 10:11:30 AM",Afternoon Run,Run,,2488,5.32,,,FALSE,,,activities/6011427858.gpx.gz,,,2488,2442,5327.600098,5.800000191,2.181654453,27.20000076,40.20000076,-28.39999962,-5.800000191,22.5,-0.244012311,,,89,69.9525528,,,,,,,,,,,,,,,,,,,,,0,,1,5355.600098,1626602368,2,30.27000046,37.38000107,25.60000038,0.75999999,1006.099976,2.25999999,5.460000038,286,0.028000001,1626561792,1626605824,0.289999992,,,0.050000001,5,0.319999993,16093,0,258,,,,,2.141318321,,,,,,,,,,,,,
5651595252,"Jul 19, 2021, 10:06:26 AM",Afternoon Run,Run,,2239,5.36,,,FALSE,,,activities/6012573637.gpx.gz,,,2239,2222,5359.899902,6.300000191,2.412196159,21.39999962,32,-21.20000076,-5.800000191,13.5,-0.197764888,,,107,75.82501221,,,,,,,,,,,,,,,,,,,,,0,,1,5388.600098,1626688768,2,29.87999916,37.77999878,26.40999985,0.819999993,1007.299988,2.440000057,5.5,281,0.245499998,1626648320,1626692096,0.330000013,,,0.109999999,5,0.790000021,16093,0,257.1000061,,,,,2.393881083,,,,,,,,,,,,,
5662472440,"Jul 20, 2021, 9:58:09 AM",Afternoon Swim,Swim,,1844,"1,525",,,FALSE,,,activities/6023875361.fit.gz,,,1844,1837,1525,4.199999809,0.830157876,0,,,,0,0,,,84,15.9911747,,,,,261,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.827006519,,,,,,,,,,,,,
5668052068,"Jul 22, 2021, 9:49:28 AM",Afternoon Run,Run,,4129,9.07,,,FALSE,,,activities/6029683586.gpx.gz,,,4129,4076,9078.599609,5.900000095,2.227330685,80.19999695,92.40000153,-31.39999962,-5.800000191,47.20000076,-0.13438195,,,121,70.43222046,,,,,,,,,,,,,,,,,,,,,0,,1,9343.799805,1626944384,3,31.10000038,39.58000183,26.21999931,0.75,1006.099976,1.840000033,4.630000114,273,0.0275,1626907520,1626951424,0.439999998,,,0.039999999,5,0.99000001,16093,2,259.2999878,,,,,2.198740721,,,,,,,,,,,,,
5694390509,"Jul 27, 2021, 10:14:45 AM",Afternoon Run,Run,,2208,3.57,,,FALSE,,,activities/6057208017.gpx.gz,,,2208,1602,3578.5,5.900000095,2.23377037,55.40000153,26.20000076,-28.60000038,17,33.70000076,0.815984368,,,123,70.50488281,,,,,,,,,,,,,,,,,,,,,0,,1,3667.699951,1627379968,2,29.37000084,36.36000061,26.04000092,0.819999993,1006.400024,2.390000105,4.940000057,323,0.146300003,1627339520,1627383296,0.620000005,,,0.07,5,0.400000006,16093,0,261.6000061,,,,,1.620697498,,,,,,,,,,,,,
5715035552,"Jul 31, 2021, 10:01:12 AM",Afternoon Run,Run,,2926,5.37,,,FALSE,,,activities/6078976000.gpx.gz,,,2926,2445,5375.700195,6.199999809,2.19865036,36.59999847,36.40000153,-10,0.800000012,38.90000153,0.003720446,,,95,69.89589691,,,,,,,,,,,,,,,,,,,,,0,,1,5505.899902,1627725568,2,29.77000046,35.08000183,24.30999947,0.730000019,1007.099976,2.059999943,5.650000095,254,0.186700001,1627685120,1627728896,0.75,,,0.07,5,0.860000014,16093,0,256.2000122,,,,,1.837218046,,,,,,,,,,,,,
5742118957,"Aug 5, 2021, 10:02:35 AM",Afternoon Run,Run,,1910,3.87,,,FALSE,,,activities/6107365739.gpx.gz,,,1910,1418,3870.800049,7.699999809,2.72976017,56.40000153,10.60000038,-20.20000076,36.20000076,16,1.183217883,,,117,78.26757813,,,,,,,,,,,,,,,,,,,,,0,,1,3880.399902,1628157568,3,29.29000092,34.11999893,24.09000015,0.74000001,1008.900024,1.580000043,3.880000114,219,0.040100001,1628117120,1628160896,0.899999976,,,0.050000001,5,0.949999988,16093,0,261.7000122,,,,,2.026596785,,,,,,,,,,,,,
5752252780,"Aug 6, 2021, 10:22:04 AM",Afternoon Swim,Swim,,1750,550,,,FALSE,,,activities/6117968075.fit.gz,,,1750,1697,550,1.600000024,0.324101359,0,,,,0,0,,,24,16.50541878,,,,,82,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314285725,,,,,,,,,,,,,
5752254191,"Aug 7, 2021, 10:03:05 AM",Afternoon Run,Run,,1777,5.36,,,FALSE,,,activities/6117969488.gpx.gz,,,1777,1777,5359,5.300000191,3.015756845,18.60000038,29.39999962,-23.79999924,-3,33.09999847,-0.201530144,,,85,79.88549042,,,,,,,,,,,,,,,,,,,,,0,,1,5398.600098,1628330368,2,29.62999916,36.15999985,25.47999954,0.779999971,1008,2,4.239999771,311,0.364499986,1628289920,1628333696,0.970000029,,,0.100000001,5,0.720000029,16093,0,261.2999878,,,,,3.015756845,,,,,,,,,,,,,
5788296296,"Aug 14, 2021, 12:09:51 AM",Morning Run,Run,,29,0.01,,,FALSE,,,activities/6155689870.gpx.gz,,,29,7,14.80000019,2,2.114285707,0,-1.200000048,19,20.60000038,42.90000153,8.108108521,,,82,82,,,,,,,,,,,,,,,,,,,,,0,,1,14.80000019,1628899200,2,24,25.04000092,23.79000092,0.99000001,1009.900024,0.910000026,1.710000038,111,0.0163,1628894592,1628938496,0.209999993,,,0.07,5,0.839999974,16093,1,263.7000122,,,,,0.510344803,,,,,,,,,,,,,
5788338828,"Aug 13, 2021, 10:55:39 PM",Morning Run,Run,,3784,6.29,,,FALSE,,,activities/6155734466.gpx.gz,,,3784,2227,6296.399902,10.19999981,2.827301264,84,29,-39.59999847,24.20000076,22,0.87351501,,,88,76.31298065,,,,,,,,,,,,,,,,,,,,,0,,1,6312.399902,1628892032,2,22.93000031,23.89999962,22.93000031,1,1008.900024,0.75999999,0.779999971,112,0.0097,1628894592,1628938496,0.209999993,,,0.050000001,5,0.810000002,16093,0,262.3999939,,,,,1.663953543,,,,,,,,,,,,,
5821193192,"Aug 19, 2021, 9:47:26 AM",Afternoon Run,Run,,2170,5.26,,,FALSE,,Adidas AlphaBOUNCE,activities/6190131496.gpx.gz,,,2170,2156,5262.200195,6.400000095,2.440723658,15.80000019,32.20000076,-17.79999924,1.200000048,15.80000019,-0.311656713,,,121,72.49279022,,,,,,,,,,,,,,,,,,,,,0,,1,5267.700195,1629363584,5,24.61000061,25.51000023,23.09000015,0.910000026,1006.900024,1.029999971,3.119999886,286,1.279600024,1629326592,1629370368,0.400000006,,8977342,0.50999999,5,1,9935,2,263.2999878,,,,,2.424977064,,,,,,,,,,,,,
5822793177,"Aug 20, 2021, 10:19:47 AM",Afternoon Run,Run,,2941,5.35,,,FALSE,,Adidas AlphaBOUNCE,activities/6191810410.gpx.gz,,,2941,2668,5353.399902,6.400000095,2.006521702,10.19999981,27.60000038,-24.20000076,-5.199999809,7.400000095,-0.325027078,,,92,68.52737427,,,,,,,,,,,,,,,,,,,,,0,,1,5341.799805,1629453568,3,25.61000061,26.39999962,22.54000092,0.829999983,1008.400024,0.769999981,1.399999976,336,0.066500001,1629412992,1629456768,0.430000007,,8977342,0.170000002,5,0.99000001,16093,0,262.5,,,,,1.820265174,,,,,,,,,,,,,
5848421008,"Aug 23, 2021, 11:34:14 PM",Morning Run,Run,,1164,2.77,,,FALSE,,Adidas AlphaBOUNCE,activities/6218639814.gpx.gz,,,1164,895,2777.300049,5.099999905,3.103128433,19.60000038,8.399999619,-25,-5.400000095,24.20000076,0.403269351,,,85,79.5380249,,,,,,,,,,,,,,,,,,,,,0,,1,2778.199951,1629759616,2,22.06999969,23.04999924,22.06999969,1,1009.799988,1.149999976,2.670000076,107,0.0185,1629758464,1629802240,0.569999993,,8977342,0.090000004,5,0.769999981,16093,0,261.8999939,,,,,2.38599658,,,,,,,,,,,,,
5849940224,"Aug 25, 2021, 10:05:57 AM",Afternoon Run,Run,,2208,5.3,,,FALSE,,Adidas AlphaBOUNCE,activities/6220231942.gpx.gz,,,2208,2182,5302,6.199999809,2.429880857,23.39999962,40.79999924,-12.80000019,11.19999981,8.300000191,-0.328178048,,,116,73.90671539,,,,,,,,,,,,,,,,,,,,,0,,1,5335.899902,1629885568,5,26.26000023,28.82999992,24.87000084,0.920000017,1006.700012,1.549999952,3.319999933,316,0.770099998,1629844864,1629888640,0.600000024,,8977342,0.430000007,5,0.829999983,14108,0,261.1000061,,,,,2.401268005,,,,,,,,,,,,,
5858309418,"Aug 26, 2021, 10:27:50 AM",Afternoon Swim,Swim,,2682,725,,,FALSE,,,activities/6228949777.fit.gz,,,2682,2668,725,1.600000024,0.271739125,0,,,,0,0,,,23,17.04820251,,,,,147,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270320654,,,,,,,,,,,,,
5860744294,"Aug 27, 2021, 9:53:13 AM",Afternoon Run,Run,,4401,8.39,,,FALSE,,Adidas AlphaBOUNCE,activities/6231495053.gpx.gz,,,4401,4212,8395.400391,6.900000095,1.993209839,47.40000153,60.20000076,4.400000095,24.79999924,27.10000038,-0.152464449,,,88,67.46199036,,,,,,,,,,,,,,,,,,,,,0,,1,8487.799805,1630054784,5,25.98999977,28.59000015,25.98999977,1,1007,0.970000029,3.150000095,82,1.701099992,1630017664,1630061440,0.670000017,,8977342,0.600000024,5,0.910000026,16093,2,261.2999878,,,,,1.907611847,,,,,,,,,,,,,
5865719519,"Aug 28, 2021, 9:53:38 AM",Afternoon Run,Run,,4140,8.31,,,FALSE,,Adidas AlphaBOUNCE,activities/6236741030.gpx.gz,,,4140,3722,8314.5,6.800000191,2.233879566,29,44.59999847,-18.60000038,1,33.29999924,-0.187624037,,,94,72.69462585,,,,,,,,,,,,,,,,,,,,,0,,1,8334.900391,1630141184,5,27.11000061,33.38000107,27.11000061,1,1006,1.980000019,3.289999962,8,1.305099964,1630104064,1630147840,0.699999988,,8977342,0.49000001,5,0.949999988,10274,2,260.2000122,,,,,2.008333445,,,,,,,,,,,,,
5881099158,"Aug 29, 2021, 10:16:17 AM",Afternoon Swim,Swim,,1304,"1,025",,,FALSE,,,activities/6252874623.fit.gz,,,1304,1289,1025,1.600000024,0.795190096,0,,,,0,0,,,23,16.4687748,,,,,166,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.786042929,,,,,,,,,,,,,
5881375541,"Aug 31, 2021, 9:54:53 AM",Afternoon Run,Run,,2583,5.31,,,FALSE,,Adidas AlphaBOUNCE,activities/6253164193.gpx.gz,,,2583,2147,5315.299805,7.800000191,2.475687027,44,46.20000076,-11.60000038,10.60000038,37.20000076,-0.04138995,,,97,73.73523712,,,,,,,,,,,,,,,,,,,,,0,,1,5494.899902,1630400384,3,26.89999962,31.19000053,25.52000046,0.920000017,1007.299988,1.059999943,1.960000038,38,0.177100003,1630363136,1630406912,0.790000021,,8977342,0.200000003,5,1,16093,2,261.2000122,,,,,2.057801008,,,,,,,,,,,,,
5914436601,"Sep 6, 2021, 10:01:48 AM",Afternoon Run,Run,,3012,4.15,,,FALSE,,Adidas AlphaBOUNCE,activities/6287710164.gpx.gz,,,3012,2154,4149,6.5,1.92618382,106.4000015,32.79999924,-18.79999924,63.59999847,19.39999962,1.773921371,,,95,63.81223679,,,,,,,,,,,,,,,,,,,,,0,,1,4212.700195,1630922368,2,27.29000092,31.12999916,24.71999931,0.860000014,1008.5,1.330000043,3.130000114,312,0.231800005,1630881536,1630925184,0.980000019,,8977342,0.129999995,5,0.430000007,16093,0,260.1000061,,,,0,1.377490044,,,,,,,,,,,,,
5925823604,"Sep 7, 2021, 9:50:49 AM",Afternoon Run,Run,,3645,7.54,,,FALSE,,Adidas AlphaBOUNCE,activities/6299590068.gpx.gz,,,3645,3512,7547.799805,6,2.149145842,46.20000076,57.59999847,-29,-4.400000095,39.5,-0.151037395,,,120,69.59959412,,,,,,,,,,,,,,,,,,,,,0,,1,7696.799805,1631005184,3,28.04999924,33.18000031,25.42000008,0.860000014,1007.900024,2.109999895,4.75,265,0.30399999,1630967936,1631011584,0.02,,8977342,0.180000007,5,0.899999976,16093,2,257.7000122,,,,0,2.07072711,,,,,,,,,,,,,
5941252960,"Sep 9, 2021, 9:51:24 AM",Afternoon Run,Run,,4058,7.47,,,FALSE,,Adidas AlphaBOUNCE,activities/6315738540.gpx.gz,,,4058,3846,7476,6.599999905,1.943837762,68.40000153,85.59999847,-49.59999847,-25.39999962,39.09999847,-0.230069563,,,112,66.56546021,,,,,,,,,,,,,,,,,,,,,0,,1,7672.100098,1631177984,2,28.93000031,35.59999847,26.11000061,0.850000024,1007.099976,1.659999967,3.75999999,212,0.347600013,1631140736,1631184256,0.090000004,,8977342,0.109999999,5,0.839999974,16060,1,260.5,,,,0,1.842286825,,,,,,,,,,,,,
5941538707,"Sep 11, 2021, 10:19:22 AM",Afternoon Run,Run,,2947,5.33,,,FALSE,,Adidas AlphaBOUNCE,activities/6316037087.gpx.gz,,,2947,2661,5336.700195,10.5,2.005524158,44.40000153,51.40000153,-12.19999981,11,28.39999962,-0.131167203,,,113,65.58843994,,,,,,,,,,,,,,,,,,,,,0,,1,5451,1631354368,2,28.97999954,35.70999908,26.12999916,0.850000024,1006.5,1.299999952,3.279999971,249,0.088299997,1631313408,1631357056,0.170000002,,8977342,0.039999999,5,0.730000019,16093,0,259.7999878,,,,0,1.810892463,,,,,,,,,,,,,
5957916346,"Sep 14, 2021, 10:02:32 AM",Afternoon Swim,Swim,,1525,"1,525",,,FALSE,,,activities/6333218266.fit.gz,,,1525,1491,1525,2.900000095,1.022803545,0,,,,0,0,,,26,17.36170197,,,,,257,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,
6010472312,"Sep 23, 2021, 10:05:06 AM",Afternoon Run,Run,,2716,3.32,,,FALSE,,Adidas AlphaBOUNCE,activities/6388285782.gpx.gz,,,2716,1634,3323.600098,6.099999905,2.034026861,18.79999924,27.79999924,-41.59999847,-24.79999924,38.70000076,-0.270790696,,,120,67.89160919,,,,,,,,,,,,,,,,,,,,,0,,1,3368.199951,1632391168,2,27.43000031,31.59000015,24.94000053,0.860000014,1008.099976,1.129999995,2.869999886,56,0.557799995,1632349952,1632393600,0.579999983,,8977342,0.189999998,5,0.839999974,16093,0,268.3999939,,,,0,1.223711371,,,,,,,,,,,,,
6010632929,"Sep 24, 2021, 9:29:11 AM",Afternoon Run,Run,,2953,6.88,,,FALSE,,Adidas AlphaBOUNCE,activities/6388455971.gpx.gz,,,2953,2860,6886.600098,5.300000191,2.407902002,21,30.60000038,-60,-41,49,-0.139401153,,,117,73.45716095,,,,,,,,,,,,,,,,,,,,,0,,1,6901.600098,1632473984,5,27.23999977,31.03000069,24.70999908,0.860000014,1007.099976,1.730000019,4.78000021,57,1.842100024,1632436352,1632480000,0.610000014,,8977342,0.25,5,0.99000001,16093,1,265.2999878,,,,0,2.332069159,,,,,,,,,,,,,
6021295234,"Sep 26, 2021, 9:46:14 AM",Afternoon Run,Run,,2223,5.32,,,FALSE,,Adidas AlphaBOUNCE,activities/6399674664.gpx.gz,,,2223,2207,5321.100098,4.5,2.411010504,12.39999962,28,-7.800000191,10.60000038,15.19999981,-0.293172479,,,85,78.58298492,,,,,,,,,,,,,,,,,,,,,0,,1,5314.399902,1632646784,5,28.57999992,34.68000031,25.87999916,0.850000024,1004.5,1.529999971,4.21999979,319,0.876900017,1632609152,1632652800,0.670000017,,8977342,0.25,5,0.949999988,11183,1,263.3999939,,,,0,2.393657207,,,,,,,,,,,,,
6026771826,"Sep 27, 2021, 9:59:35 AM",Afternoon Run,Run,,3432,6.81,,,FALSE,,Adidas AlphaBOUNCE,activities/6405444118.gpx.gz,,,3432,3218,6815.200195,4.599999905,2.117837191,50.79999924,58.20000076,-32.20000076,-12.80000019,48.90000153,-0.10858082,,,125,69.78830719,,,,,,,,,,,,,,,,,,,,,0,,1,7005.399902,1632733184,3,26.12999916,28.71999931,25.70999908,0.980000019,1005.599976,0.860000014,1.49000001,171,0.246199995,1632695552,1632739072,0.699999988,,8977342,0.200000003,5,1,16093,1,260.1000061,,,,0,1.985780835,,,,,,,,,,,,,
6056965124,"Oct 3, 2021, 10:08:08 AM",Afternoon Run,Run,,4451,6.58,,,FALSE,,Adidas AlphaBOUNCE,activities/6437102048.gpx.gz,,,4451,2872,6584.299805,5.300000191,2.292583466,46.40000153,58.59999847,-26.60000038,5.800000191,27.29999924,-0.185289249,,,92,69.27117157,,,,,,,,,,,,,,,,,,,,,0,,1,6718.5,1633255168,3,26.77000046,30.45999908,24.96999931,0.899999976,1007.799988,1.679999948,3.440000057,323,0.015900001,1633213824,1633257344,0.889999986,,8977342,0.07,5,1,16093,0,260.2999878,,,,0,1.479285598,,,,,,,,,,,,,
6066459628,"Oct 5, 2021, 10:22:47 AM",Afternoon Run,Run,,2784,5.28,,,FALSE,,Adidas AlphaBOUNCE,activities/6447107257.fit.gz,,,2784,2767,5283.299805,5.599999905,1.90939641,20,33,-11.80000019,10.80000019,36.40000153,-0.242272824,,,87,66.98454285,,,,,246,,,,,,,,,,,,,,,,0,,1,5361.899902,1633427968,2,29.53000069,36.04999924,25.54999924,0.790000021,1005.5,2.569999933,5.630000114,267,0.094700001,1633386496,1633430144,0.970000029,,8977342,0.07,5,0.620000005,16093,0,262.7999878,,,,0,1.897737026,,,,,,,,,,,,,
6086747922,"Oct 7, 2021, 9:48:24 AM",Afternoon Run,Run,,3440,7.25,,,FALSE,,Adidas AlphaBOUNCE,activities/6468455891.fit.gz,,,3440,3436,7258.700195,5.699999809,2.112543583,16,25,-20.79999924,-3.400000095,16.70000076,-0.140521035,,,115,68.18999481,,,,,327,,,,,,,,,,,,,,,,0,,1,7291.299805,1633597184,2,30.73999977,35.84000015,23.69000053,0.660000026,1005.200012,3.200000048,6.909999847,249,0.065800004,1633559296,1633602944,0.039999999,,8977342,0.050000001,5,0.829999983,16093,1,262.6000061,,,,0,2.110087156,,,,,,,,,,,,,
6086748182,"Oct 9, 2021, 10:10:54 AM",Afternoon Swim,Swim,,1884,900,,,FALSE,,,activities/6468456224.fit.gz,,,1884,1721,900,1.899999976,0.522951782,0,,,,0,0,,,31,16.94366264,,,,,147,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.477706999,,,,,,,,,,,,,
6130406793,"Oct 12, 2021, 10:05:58 AM",Afternoon Run,Run,,3518,7.17,,,FALSE,,Adidas AlphaBOUNCE,activities/6514784983.fit.gz,,,3518,3459,7174.799805,6.599999905,2.074241161,19,33,-99.40000153,-71.80000305,28.29999924,-0.245303005,,,120,69.37325287,,,,,371,,,,,,,,,,,,,,,,0,,1,7235.799805,1634032768,2,30.37000084,35.88999939,24.21999931,0.699999988,1005.200012,2.559999943,6.610000134,247,0.0396,1633991296,1634034816,0.230000004,,8977342,0.029999999,5,0.699999988,16093,0,262.2999878,,,,0,2.039454222,0,,,,,,,,,,,,
6130642392,"Oct 18, 2021, 9:54:26 AM",Afternoon Run,Run,,3870,6.84,,,FALSE,,Adidas AlphaBOUNCE,activities/6515037805.fit.gz,,,3870,3678,6843.600098,4.699999809,1.86068511,17,30,-133,-18.39999962,38.29999924,1.499210954,,,89,66.92016602,,,,,336,,,,,,,,,,,,,,,,0,,1,6880.600098,1634547584,2,28.34000015,33.63999939,25.31999969,0.839999974,1009.299988,1.559999943,3.49000001,3,0.442099988,1634509568,1634553088,0.430000007,,8977342,0.159999996,5,0.870000005,16093,1,255.3000031,,,,0,1.768372059,0,,,,,,,,,,,,
6149369115,"Oct 22, 2021, 10:16:09 AM",Afternoon Run,Run,,2724,5.26,,,FALSE,,Adidas AlphaBOUNCE,activities/6534844474.fit.gz,,,2724,2675,5267.5,4.391683102,1.969158888,16,31,-35.79999924,-0.200000003,47.76932526,0.406264842,,,123,71.11378479,,,,,281,,,,,,,,,,,,,,,,0,,1,5534.799805,1634896768,3,25.79999924,27.53000069,23.93000031,0.889999986,1011,0.899999976,1.200000048,229,0.088399999,1634855168,1634898688,0.560000002,,8977342,0.119999997,5,0.980000019,16093,0,256.2000122,,,,0,1.933737159,0,,,,,,,,,,,,
6159804964,"Oct 24, 2021, 10:24:40 AM",Afternoon Swim,Swim,,8362,775,,,FALSE,,,activities/6545952571.fit.gz,,,8362,1708,775,1.162790656,0.453747064,0,,,,0,0,,,29,18.08098602,,,,,141,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.092681177,0,,,,,,,,,,,,
6214107654,"Oct 25, 2021, 10:20:01 AM",Afternoon Run,Run,,2838,5.36,,,FALSE,,Adidas AlphaBOUNCE,activities/6603907193.fit.gz,,,2838,2808,5363.910156,5.740000248,1.910224438,29,43,-18,10.60000038,39.35909271,-0.275918126,,,121,67.64994812,,,,,248,,,,,,,,,,,,,,,,0,,1,5463.700195,1635155968,2,28.46999931,33.31999969,24.70000076,0.800000012,1007.299988,1.75,3.069999933,306,0.097199999,1635114368,1635157760,0.649999976,,8977342,0.090000004,5,0.819999993,16093,0,255,,,,0,1.890031815,0,,,,,,,,,,,,
